"index","target_flag","target_amt","kidsdriv","homekids","parent1","mstatus","sex","education","job","travtime","car_use","bluebook","tif","car_type","red_car","oldclaim","clm_freq","revoked","mvr_pts","urbanicity","car_age","home_val","yoj","income","age"
1565,"0",0,0,0,"N","Y","M","High School","Blue Collar",36,"Commercial",14780,4,"Minivan","N",0,0,"N",0,"Rural",1,119567,12,44977,36
1566,"0",0,0,0,"N","Y","F","Bachelors","Blue Collar",34,"Commercial",29690,1,"Pickup","N",0,0,"N",0,"Rural",12,259414,12,71345,39
1567,"0",0,0,1,"N","Y","F","High School","Home Maker",44,"Private",16870,4,"SUV","N",11353,1,"N",2,"Urban",1,99767,0,0,35
1568,"0",0,0,3,"Y","N","F","PhD","Lawyer",42,"Private",27520,4,"Pickup","N",0,0,"N",0,"Urban",5,488301,11,207123,45
1569,"0",0,0,0,"N","N","M","Bachelors","Manager",25,"Private",22210,4,"Minivan","N",0,0,"N",0,"Urban",8,154253,12,36622,50
1571,"0",0,0,0,"N","Y","M","Bachelors","Blue Collar",50,"Commercial",18870,4,"Minivan","Y",3357,4,"N",4,"Urban",10,187397,12,40564,65
1572,"0",0,0,0,"N","N","F","Bachelors","Blue Collar",43,"Commercial",13950,4,"SUV","N",0,0,"N",1,"Rural",13,0,12,73664,38
1573,"0",0,0,0,"N","Y","F","PhD","Doctor",31,"Private",8330,7,"SUV","N",4891,1,"N",0,"Urban",10,218441,8,68284,36
1574,"0",0,0,2,"N","Y","F","Bachelors","Professional",64,"Private",5700,4,"Sports Car","N",4761,3,"N",1,"Urban",9,192396,14,66183,42
1575,"0",0,0,0,"N","Y","M","Masters","Manager",46,"Commercial",20600,3,"Van","N",0,0,"N",2,"Urban",18,529523,11,190991,43
1576,"0",0,0,0,"N","Y","M","Bachelors","Professional",26,"Private",12580,6,"Minivan","N",0,0,"N",2,"Urban",11,221460,14,64800,46
1578,"0",0,0,1,"N","Y","M","Masters","Lawyer",26,"Private",17840,1,"Van","Y",0,0,"N",0,"Urban",1,306724,15,109200,34
1579,"0",0,0,2,"N","Y","F","High School","Clerical",21,"Private",12350,10,"SUV","N",4931,2,"N",4,"Urban",1,115330,13,19296,33
1580,"0",0,0,0,"N","Y","F","High School","Clerical",30,"Private",1500,1,"Sports Car","N",0,0,"N",0,"Rural",9,166481,9,35366,39
1581,"0",0,0,0,"N","Y","F","PhD","Professional",24,"Private",27950,6,"Minivan","N",0,0,"N",3,"Urban",13,347956,8,103751,48
1582,"0",0,0,0,"N","N","M","Bachelors","Professional",32,"Commercial",11400,7,"Pickup","Y",0,0,"N",0,"Urban",13,283545,11,98960,41
1583,"0",0,0,0,"N","N","M","Masters","Lawyer",37,"Private",16900,5,"Van","N",37667,2,"Y",1,"Urban",13,0,12,103029,51
1584,"0",0,0,0,"N","Y","M","Bachelors","Professional",27,"Private",17240,3,"Minivan","Y",0,0,"Y",0,"Urban",16,303759,7,99207,38
1586,"1",4197,0,0,"N","Y","M","High School","Blue Collar",54,"Commercial",18610,1,"Minivan","N",0,0,"Y",0,"Urban",1,213887,13,58008,42
1587,"0",0,0,0,"N","N","F","PhD","Doctor",38,"Private",16320,8,"SUV","N",13518,1,"N",4,"Urban",11,0,6,101231,47
1588,"0",0,0,2,"N","Y","F","High School","Student",32,"Private",5700,6,"SUV","N",0,0,"N",0,"Rural",1,0,0,0,42
1589,"1",5372,0,0,"N","Y","M","Masters","Lawyer",57,"Private",28170,4,"Sports Car","Y",0,0,"Y",4,"Urban",18,199244,14,65775,61
1591,"0",0,0,0,"N","N","M","High School","Manager",28,"Private",8280,13,"Pickup","Y",7278,1,"N",0,"Urban",1,94925,7,27606,37
1593,"1",664,0,2,"N","Y","F","Bachelors","Blue Collar",26,"Commercial",8980,1,"SUV","N",4423,2,"N",0,"Urban",12,215344,14,82068,44
1595,"0",0,0,3,"N","Y","M","Bachelors","Student",30,"Commercial",3270,4,"Minivan","Y",0,0,"Y",1,"Urban",13,114949,13,9573,34
1597,"0",0,0,0,"N","N","M","Bachelors","Blue Collar",36,"Commercial",12870,13,"Minivan","Y",0,0,"N",1,"Urban",17,194653,9,43802,53
1599,"1",4085,0,1,"Y","N","F","High School","Blue Collar",32,"Commercial",24560,7,"SUV","N",20778,3,"Y",6,"Urban",1,0,9,47217,28
1600,"0",0,0,0,"N","N","M","High School","Clerical",5,"Private",5800,6,"Pickup","Y",0,0,"N",4,"Rural",1,0,10,31428,43
1601,"1",6686,0,0,"N","N","M","Masters",NA,32,"Commercial",12030,10,"Pickup","N",29205,3,"Y",0,"Urban",13,0,10,70274,35
1602,"1",3931,0,0,"N","N","M","High School","Blue Collar",24,"Commercial",12180,10,"Pickup","N",3252,3,"N",4,"Urban",4,136098,12,21119,38
1604,"0",0,1,3,"Y","N","F","Bachelors","Blue Collar",61,"Commercial",20610,1,"Minivan","N",0,0,"N",0,"Rural",10,0,11,73677,38
1605,"0",0,0,0,"N","N","M","PhD","Doctor",14,"Private",18420,10,"Van","Y",0,0,"N",0,"Urban",20,324437,13,104827,60
1606,"0",0,0,1,"Y","N","F","Masters",NA,17,"Private",15080,4,"SUV","N",0,0,"N",0,"Urban",16,0,4,107827,28
1608,"0",0,0,0,"N","N","M","High School","Student",62,"Commercial",11680,6,"Pickup","N",0,0,"N",0,"Rural",1,0,0,8014,43
1609,"1",2593,0,0,"N","N","F","High School","Student",21,"Private",5730,4,"SUV","N",0,0,"Y",2,"Urban",1,0,12,2289,40
1610,"0",0,0,0,"N","N","M","Bachelors","Professional",31,"Private",26890,6,"Minivan","N",0,0,"N",0,"Urban",8,306407,8,95166,41
1611,"0",0,0,0,"N","Y","F","Masters","Lawyer",27,"Private",31700,11,"Van","N",38683,1,"Y",7,"Urban",21,296689,11,98263,58
1613,"0",0,0,4,"Y","N","M","High School","Student",23,"Commercial",5810,14,"Pickup","Y",10118,2,"N",0,"Urban",1,0,13,1754,28
1614,"0",0,1,2,"N","Y","F","High School","Blue Collar",32,"Commercial",15010,3,"SUV","N",0,0,"N",1,"Urban",1,161735,14,33915,39
1615,"1",1442,0,0,"N","N","F","PhD","Doctor",25,"Private",7000,1,"SUV","N",50111,4,"Y",1,"Urban",17,366424,6,123288,58
1616,"0",0,1,2,"Y","N","F","Bachelors","Blue Collar",55,"Commercial",9830,6,"SUV","N",0,0,"N",0,"Rural",9,0,11,82517,44
1617,"1",2908,0,0,"N","N","M","Bachelors","Clerical",34,"Private",15870,4,"Minivan","N",0,0,"N",2,"Rural",8,0,11,76847,34
1618,"1",2967,0,0,"N","N","F","High School","Clerical",56,"Private",1500,1,"SUV","N",3278,1,"N",3,"Rural",1,148339,10,31456,47
1619,"0",0,0,0,"N","Y","F","Masters","Lawyer",37,"Private",15460,3,"SUV","N",0,0,"N",1,"Urban",12,269056,10,83339,44
1620,"1",39260,0,0,"N","Y","F","Masters",NA,30,"Commercial",29020,15,"Pickup","N",1348,3,"N",6,"Urban",15,330596,13,111559,59
1621,"0",0,0,0,"N","N","M","Masters","Lawyer",5,"Private",14350,1,"Minivan","Y",6739,3,"N",0,"Urban",14,0,14,101399,57
1622,"0",0,0,0,"N","Y","F","High School","Clerical",5,"Private",11920,6,"SUV","N",0,0,"N",1,"Urban",1,230262,12,62681,48
1623,"0",0,0,2,"N","Y","M","High School","Professional",43,"Commercial",5400,11,"Pickup","Y",0,0,"N",1,"Urban",1,150516,13,16851,39
1624,"0",0,0,3,"N","Y","F","Bachelors","Student",40,"Private",11900,1,"Minivan","N",6606,1,"N",2,"Urban",12,0,17,44966,59
1625,"0",0,0,1,"Y","N","M","Bachelors","Blue Collar",29,"Commercial",15180,16,"Minivan","N",0,0,"N",0,"Rural",11,133008,12,85494,43
1626,"0",0,0,0,"N","Y","M","Bachelors","Blue Collar",46,"Commercial",7780,10,"Pickup","N",0,0,"N",1,"Urban",11,216780,14,57775,51
1628,"0",0,0,0,"N","N","F","Masters","Lawyer",60,"Private",37140,1,"Sports Car","N",0,0,"N",0,"Urban",7,0,10,222372,53
1631,"0",0,0,0,"N","Y","M","Masters","Lawyer",26,"Private",13190,1,"Minivan","Y",0,0,"N",0,"Urban",14,273337,13,92111,48
1632,"0",0,0,3,"Y","N","M","High School","Blue Collar",59,"Commercial",7750,25,"Minivan","N",0,0,"N",0,"Rural",1,0,14,32966,39
1633,"0",0,0,0,"N","Y","M","High School","Clerical",24,"Private",9400,6,"Minivan","Y",0,0,"Y",0,"Urban",6,156435,5,31957,47
1634,"0",0,0,0,"N","Y","F","Bachelors","Blue Collar",49,"Commercial",19800,4,"SUV","N",0,0,"N",2,"Urban",11,237767,10,62833,36
1635,"1",1342,0,2,"Y","N","F","High School","Student",49,"Private",11270,6,"SUV","N",2189,2,"N",5,"Urban",7,0,13,27039,44
1636,"0",0,0,4,"Y","N","M","Bachelors","Blue Collar",33,"Commercial",21070,1,"Minivan","N",0,0,"N",0,"Urban",11,0,10,104421,31
1637,"1",5967,0,0,"N","N","M","Bachelors","Blue Collar",50,"Commercial",24730,6,"Panel Truck","Y",0,0,"N",0,"Urban",7,0,9,110873,36
1638,"0",0,0,3,"N","Y","F","High School","Blue Collar",39,"Commercial",13950,6,"SUV","N",1150,2,"N",3,"Urban",8,296277,13,93540,31
1639,"0",0,0,0,"N","Y","M","High School","Student",50,"Commercial",17700,10,"Van","N",0,0,"N",0,"Urban",12,0,0,0,44
1642,"0",0,0,0,"N","Y","M","PhD","Doctor",36,"Private",15280,1,"Minivan","N",21014,2,"Y",6,"Urban",12,263271,10,82082,35
1643,"0",0,0,1,"N","Y","F","High School","Clerical",27,"Private",7920,7,"SUV","N",0,0,"N",0,"Rural",7,105036,12,23514,33
1644,"0",0,0,0,"N","N","F","PhD","Home Maker",16,"Private",16710,4,"Minivan","N",0,0,"N",0,"Urban",1,185913,11,41477,40
1645,"0",0,0,0,"N","Y","F","Bachelors","Professional",5,"Commercial",22490,9,"Pickup","N",0,0,"N",0,"Urban",7,247486,14,74422,52
1647,"0",0,0,1,"Y","N","F","Bachelors","Professional",41,"Private",9330,7,"SUV","N",7037,2,"N",5,"Urban",14,0,12,37282,41
1648,"1",4344,1,2,"N","Y","F","High School","Clerical",38,"Private",9830,1,"SUV","N",4582,2,"N",5,"Urban",1,160202,13,31138,39
1649,"0",0,0,0,"N","Y","F","Masters","Lawyer",22,"Private",12410,6,"SUV","N",0,0,"N",0,"Urban",14,290821,11,106784,37
1650,"1",5292,0,3,"Y","N","F","High School","Clerical",53,"Private",6920,11,"SUV","N",0,0,"N",0,"Rural",1,106321,11,13337,38
1651,"0",0,0,0,"N","N","M","Masters",NA,68,"Commercial",21890,9,"Van","Y",0,0,"N",0,"Rural",15,0,12,128223,43
1652,"1",3444,0,2,"Y","N","F","High School","Home Maker",23,"Private",14500,1,"SUV","Y",0,0,"N",0,"Urban",6,0,0,0,36
1653,"1",4943,0,1,"N","Y","F","Masters","Manager",32,"Private",11290,6,"Sports Car","N",0,0,"N",1,"Urban",14,253077,12,75165,35
1654,"0",0,0,0,"N","N","M","Bachelors","Professional",30,"Commercial",11960,1,"Pickup","Y",5759,2,"N",2,"Urban",8,182167,11,46294,41
1655,"1",18084,0,0,"N","N","F","PhD",NA,53,"Commercial",50970,11,"Panel Truck","N",6364,1,"N",5,"Urban",14,0,7,225083,49
1656,"0",0,0,0,"N","N","F","Bachelors","Clerical",30,"Private",10690,9,"Minivan","N",2513,3,"N",4,"Urban",8,185665,6,38002,44
1657,"1",5295,1,2,"Y","N","M","Bachelors","Manager",44,"Commercial",31390,1,"Panel Truck","Y",0,0,"N",0,"Urban",14,0,14,118971,36
1658,"0",0,0,2,"N","Y","F","Bachelors","Professional",28,"Private",13220,4,"SUV","N",0,0,"N",2,"Rural",11,241795,8,72245,45
1659,"0",0,0,3,"N","Y","M","Bachelors","Professional",25,"Private",16060,1,"Minivan","Y",0,0,"N",0,"Urban",13,222008,10,61438,42
1660,"0",0,0,0,"N","N","F","Masters","Lawyer",21,"Private",20900,13,"SUV","N",0,0,"N",0,"Urban",18,0,11,87247,43
1661,"0",0,0,0,"N","N","M","High School","Student",53,"Private",6800,6,"Pickup","Y",31796,3,"Y",0,"Rural",1,0,0,0,53
1663,"0",0,0,0,"N","Y","F","High School","Student",30,"Commercial",12360,7,"SUV","N",0,0,"N",2,"Rural",1,0,0,0,51
1664,"0",0,0,0,"N","Y","M","Bachelors","Blue Collar",86,"Commercial",6100,1,"Pickup","Y",0,0,"N",1,"Rural",9,291785,11,111580,46
1665,"1",7940,0,0,"N","Y","F","PhD","Home Maker",28,"Private",6900,1,"SUV","N",856,1,"N",4,"Urban",13,67587,0,0,54
1666,"0",0,0,1,"N","Y","F","High School","Home Maker",27,"Private",11300,4,"Pickup","N",0,0,"N",0,"Rural",8,115330,0,0,33
1667,"0",0,0,1,"Y","N","F","Bachelors","Manager",31,"Private",7240,6,"Sports Car","N",0,0,"N",0,"Urban",10,0,10,55983,45
1669,"0",0,1,3,"N","Y","F","High School","Student",57,"Private",7900,6,"SUV","N",0,0,"Y",1,"Urban",11,0,0,0,44
1670,"1",1914,0,0,"N","Y","F","High School","Blue Collar",39,"Private",15320,1,"SUV","N",0,0,"N",2,"Urban",9,196891,16,44940,56
1674,"1",2820,0,3,"Y","N","F","High School","Home Maker",50,"Private",5800,4,"SUV","N",6755,1,"N",1,"Urban",3,107763,14,10518,28
1675,"0",0,0,0,"N","Y","F","High School","Blue Collar",10,"Private",7960,1,"Sports Car","N",0,0,"N",0,"Urban",3,77718,11,23649,41
1676,"0",0,0,1,"N","Y","F","Bachelors","Home Maker",31,"Commercial",22300,4,"Pickup","N",0,0,"N",0,"Rural",13,60073,12,7024,33
1677,"1",909,0,1,"Y","N","M","High School","Student",42,"Commercial",9750,9,"Pickup","Y",0,0,"N",2,"Urban",10,63142,0,0,28
1678,"0",0,0,0,"N","Y","F","Bachelors","Blue Collar",44,"Commercial",15180,1,"Minivan","N",2053,1,"N",4,"Urban",12,253064,12,79834,53
1679,"1",1448,0,0,"N","Y","F","High School","Blue Collar",18,"Commercial",20850,6,"Minivan","N",7946,1,"N",0,"Urban",1,229294,15,47217,43
1680,"0",0,0,0,"N","Y","M","Masters","Manager",35,"Commercial",6600,4,"Pickup","N",0,0,"Y",1,"Urban",18,243423,9,68059,51
1681,"0",0,0,0,"N","Y","M","Masters","Professional",38,"Commercial",20960,11,"Van","N",0,0,"N",1,"Rural",13,310472,10,114966,43
1682,"0",0,0,0,"N","Y","M","PhD",NA,35,"Commercial",32400,19,"Panel Truck","N",0,0,"N",0,"Urban",19,591993,10,220533,47
1683,"0",0,0,0,"N","Y","F","High School","Clerical",28,"Private",26080,6,"Minivan","N",0,0,"N",1,"Rural",5,170183,13,46709,51
1684,"1",5084,0,0,"N","N","M","Bachelors","Student",35,"Private",33220,1,"Minivan","Y",4678,3,"N",2,"Urban",8,57484,9,51060,57
1685,"1",16372,0,2,"Y","N","M","High School","Professional",54,"Commercial",18990,1,"Van","Y",29781,3,"Y",0,"Urban",6,189452,12,45893,33
1687,"0",0,0,0,"N","Y","F","PhD","Doctor",12,"Private",20450,10,"SUV","N",0,0,"Y",2,"Urban",16,428576,12,141508,48
1689,"0",0,0,1,"Y","N","M","Masters","Professional",60,"Commercial",24230,1,"Panel Truck","Y",0,0,"N",0,"Urban",10,225301,11,74315,35
1690,"1",9824,0,1,"N","Y","F","High School","Clerical",29,"Commercial",20950,6,"Pickup","N",5737,3,"N",9,"Urban",1,138247,13,43083,27
1691,"1",4716,0,0,"N","N","F","Masters","Lawyer",70,"Private",11740,1,"SUV","N",9883,1,"N",3,"Urban",14,0,10,109732,37
1692,"0",0,0,0,"N","Y","M","Masters","Lawyer",18,"Private",15070,6,"Minivan","N",0,0,"N",0,"Urban",12,89120,12,14206,47
1693,"1",4805,0,0,"N","Y","F","Bachelors","Manager",14,"Private",6500,1,"SUV","N",0,0,"N",0,"Urban",7,148330,15,41447,50
1694,"0",0,0,0,"N","N","M","Bachelors","Manager",27,"Private",13920,11,"Minivan","Y",4189,3,"N",3,"Urban",11,0,9,85413,29
1695,"0",0,0,2,"N","Y","F","High School","Blue Collar",46,"Private",9590,1,"SUV","N",0,0,"N",0,"Rural",4,89889,15,45893,35
1697,"1",6132,0,0,"N","N","F","Masters","Home Maker",37,"Private",9530,1,"SUV","N",0,0,"Y",0,"Urban",17,96484,8,8014,51
1698,"1",6535,0,0,"N","N","F","High School","Blue Collar",36,"Commercial",24950,5,"Pickup","N",4997,3,"N",7,"Urban",6,0,6,55230,50
1699,"1",2840,0,0,"N","N","M","Masters","Professional",62,"Commercial",19190,1,"Van","Y",0,0,"N",2,"Urban",9,0,10,129926,47
1700,"0",0,0,0,"N","Y","M","High School","Clerical",24,"Private",21200,10,"Van","Y",38892,3,"Y",3,"Urban",5,201598,13,38946,36
1702,"0",0,0,0,"N","Y","M","Masters","Lawyer",19,"Private",30250,10,"Minivan","Y",0,0,"N",0,"Urban",17,314938,12,103910,54
1703,"1",464,0,1,"Y","N","F","High School","Clerical",45,"Private",5100,7,"SUV","N",4936,1,"N",5,"Urban",1,0,12,26587,36
1704,"1",1842,0,1,"N","Y","M","High School","Blue Collar",47,"Commercial",12510,12,"Minivan","N",0,0,"N",0,"Urban",9,172461,13,79957,34
1705,"0",0,0,0,"N","Y","F","High School","Home Maker",54,"Private",7150,10,"SUV","N",0,0,"N",2,"Urban",7,73903,7,3528,53
1706,"0",0,0,3,"Y","N","F","Bachelors","Manager",8,"Private",11580,4,"SUV","N",27127,3,"N",1,"Urban",12,0,8,69129,41
1709,"0",0,1,1,"N","Y","M","High School","Professional",38,"Private",22780,1,"Minivan","Y",0,0,"N",0,"Urban",1,143215,14,35865,39
1710,"0",0,2,2,"N","Y","M","High School","Clerical",18,"Private",14290,1,"Minivan","Y",0,0,"N",2,"Urban",10,134014,11,18570,35
1711,"0",0,2,2,"N","Y","F","High School","Blue Collar",56,"Commercial",17570,4,"Minivan","N",0,0,"N",2,"Rural",5,310093,15,106746,54
1712,"0",0,0,2,"Y","N","M","High School","Clerical",35,"Private",10240,6,"SUV","N",6706,2,"N",3,"Urban",1,0,13,25426,62
1714,"1",3609,0,0,"N","N","F","High School","Student",45,"Commercial",21720,4,"SUV","N",0,0,"N",2,"Urban",1,0,15,44108,57
1716,"0",0,0,2,"Y","N","M","Bachelors","Blue Collar",36,"Commercial",13680,7,"Minivan","N",0,0,"N",2,"Urban",1,266497,11,78812,43
1718,"0",0,0,0,"N","Y","M","High School","Clerical",48,"Commercial",26460,6,"Panel Truck","Y",4755,2,"N",3,"Rural",1,177908,14,42455,48
1719,"0",0,0,0,"N","Y","F","PhD","Manager",35,"Private",15000,4,"Sports Car","N",0,0,"N",1,"Urban",14,444387,12,170537,51
1720,"1",2729,0,0,"N","N","M","Bachelors","Blue Collar",30,"Commercial",6610,10,"Pickup","N",0,0,"N",1,"Urban",12,236857,11,63433,39
1722,"0",0,0,0,"N","Y","F","Masters","Lawyer",57,"Private",6900,1,"Sports Car","N",15686,1,"N",4,"Urban",17,352586,14,129566,54
1723,"0",0,0,0,"N","Y","F","High School","Clerical",30,"Private",7990,3,"Minivan","N",0,0,"N",0,"Rural",1,226940,7,44481,51
1726,"0",0,0,0,"N","N","M","Masters",NA,31,"Commercial",22550,4,"Panel Truck","N",0,0,"N",1,"Urban",10,0,11,141297,48
1727,"0",0,0,0,"N","Y","M","Bachelors","Professional",42,"Commercial",30110,6,"Panel Truck","Y",0,0,"N",0,"Rural",13,451118,10,172981,47
1728,"0",0,0,1,"Y","N","M","High School","Student",32,"Private",17830,1,"Van","Y",4373,2,"N",8,"Rural",4,57484,0,8014,17
1729,"0",0,0,0,"N","Y","M","High School","Clerical",13,"Private",16030,1,"Minivan","N",0,0,"N",0,"Urban",7,190439,8,32200,50
1732,"1",2474,0,1,"Y","N","F","Bachelors","Blue Collar",15,"Commercial",9750,17,"SUV","N",6691,2,"N",6,"Urban",9,0,2,50522,32
1733,"0",0,0,0,"N","N","F","Bachelors","Professional",58,"Private",10720,4,"SUV","N",0,0,"Y",0,"Urban",12,186682,7,46247,46
1735,"0",0,0,0,"N","N","M","High School","Blue Collar",28,"Commercial",15570,1,"Minivan","Y",0,0,"N",0,"Urban",6,264360,10,66642,44
1736,"1",5316,0,1,"N","Y","F","High School","Clerical",39,"Private",18120,4,"Minivan","N",6801,1,"N",3,"Urban",7,107132,14,9699,34
1737,"0",0,0,0,"N","N","F","Masters","Manager",44,"Private",25290,10,"SUV","N",4653,1,"N",0,"Urban",17,0,10,91652,44
1738,"0",0,0,0,"N","N","F","Masters","Manager",37,"Private",31780,7,"Minivan","N",0,0,"N",0,"Urban",19,0,9,201768,48
1739,"1",4347,0,1,"Y","N","M","Bachelors","Blue Collar",41,"Commercial",22200,6,"Van","N",0,0,"N",3,"Urban",8,173090,8,40339,36
1741,"0",0,0,0,"N","Y","F","Masters","Professional",36,"Private",21070,10,"SUV","N",0,0,"N",0,"Urban",13,322467,13,113386,46
1742,"0",0,0,0,"N","N","M","High School","Manager",8,"Commercial",11980,4,"Pickup","Y",7109,2,"N",4,"Urban",8,0,14,47217,46
1743,"0",0,2,3,"N","Y","M","Bachelors","Manager",16,"Private",15380,1,"Minivan","N",3960,4,"N",3,"Urban",10,262109,14,75501,41
1744,"1",23346,0,0,"N","Y","M","High School","Student",45,"Private",6410,1,"Pickup","Y",46652,2,"Y",1,"Urban",1,121325,12,4716,40
1745,"0",0,0,0,"N","Y","F","High School","Clerical",32,"Private",19540,7,"Minivan","N",0,0,"N",1,"Urban",1,207006,12,56739,49
1746,"0",0,0,0,"N","N","M","Bachelors","Professional",42,"Commercial",24630,3,"Panel Truck","N",6125,2,"N",0,"Urban",8,242164,15,65245,51
1747,"1",8702,0,0,"N","N","M","High School","Student",28,"Commercial",25020,7,"Minivan","Y",44429,3,"Y",7,"Urban",7,0,0,0,54
1751,"0",0,0,0,"N","N","M","High School","Clerical",40,"Private",9650,6,"Pickup","Y",734,1,"N",5,"Urban",4,127235,13,33809,59
1752,"0",0,2,3,"N","Y","F","High School","Blue Collar",23,"Commercial",18860,6,"SUV","N",18979,1,"Y",6,"Urban",5,211304,4,47140,44
1753,"0",0,0,0,"N","N","M","PhD","Lawyer",52,"Private",14880,5,"Minivan","Y",0,0,"N",1,"Urban",14,0,13,57713,48
1754,"0",0,0,0,"N","Y","M","PhD",NA,35,"Commercial",22860,4,"Panel Truck","N",0,0,"N",0,"Urban",16,345479,15,129069,53
1755,"0",0,0,2,"N","Y","F","High School","Blue Collar",42,"Private",7800,4,"SUV","N",6330,2,"N",5,"Urban",1,139616,17,20028,43
1756,"0",0,0,0,"N","N","F","Masters","Professional",5,"Private",21130,3,"Sports Car","N",33223,3,"N",0,"Urban",18,225981,11,67857,46
1757,"0",0,0,0,"N","N","F","High School","Clerical",57,"Private",8960,9,"SUV","N",0,0,"N",0,"Urban",1,57484,11,23582,51
1758,"1",4531,0,0,"N","Y","M","Masters","Lawyer",45,"Private",15720,1,"Minivan","Y",0,0,"N",0,"Urban",13,275664,13,82171,60
1759,"0",0,0,1,"Y","N","F","Bachelors","Manager",42,"Private",29220,1,"Minivan","N",7070,1,"N",4,"Urban",10,248335,13,88987,26
1760,"1",1432,0,0,"N","Y","M","Masters","Lawyer",24,"Private",7270,1,"Pickup","Y",0,0,"N",1,"Urban",19,177908,12,57712,43
1761,"0",0,0,1,"Y","N","F","Bachelors","Blue Collar",38,"Commercial",13620,6,"Minivan","N",0,0,"N",0,"Urban",10,0,10,94166,27
1762,"0",0,0,0,"N","N","F","PhD",NA,21,"Commercial",25080,7,"Pickup","N",0,0,"N",0,"Urban",16,0,2,96154,54
1764,"1",4995,0,2,"Y","N","F","Bachelors","Student",28,"Commercial",4700,7,"SUV","N",4196,3,"N",0,"Urban",11,0,0,0,32
1765,"1",2189,0,2,"N","Y","M","High School","Home Maker",34,"Commercial",16920,10,"Van","N",10264,3,"N",4,"Urban",1,101395,0,0,45
1766,"1",6796,0,0,"N","N","F","Masters",NA,24,"Commercial",19410,10,"Pickup","N",0,0,"Y",0,"Urban",11,0,6,59927,46
1767,"0",0,0,0,"N","Y","M","PhD","Lawyer",28,"Private",14040,7,"SUV","Y",0,0,"N",6,"Urban",17,295292,13,100995,72
1769,"0",0,0,0,"N","N","M","Bachelors","Clerical",21,"Private",6400,4,"Pickup","N",0,0,"N",1,"Rural",9,0,7,55962,48
1770,"0",0,0,1,"N","Y","M","High School","Blue Collar",49,"Commercial",5900,10,"Pickup","Y",0,0,"N",0,"Rural",1,234437,11,54355,44
1771,"1",3405,0,0,"N","Y","F","Bachelors","Blue Collar",38,"Commercial",11590,6,"Sports Car","N",4383,4,"N",0,"Urban",11,167541,11,43654,51
1772,"0",0,0,0,"N","Y","M","High School","Student",113,"Commercial",7820,10,"Pickup","N",0,0,"N",0,"Rural",10,87178,0,0,42
1774,"0",0,0,0,"N","Y","M","Bachelors","Manager",51,"Private",14630,5,"Minivan","N",2575,3,"N",0,"Urban",9,255251,12,81293,50
1775,"1",7919,0,3,"N","Y","F","High School","Home Maker",46,"Commercial",30050,1,"Pickup","N",13182,1,"Y",1,"Urban",9,95776,16,15889,38
1776,"0",0,0,3,"Y","N","M","High School","Blue Collar",46,"Commercial",25140,6,"Panel Truck","Y",0,0,"N",3,"Rural",8,210796,13,40506,56
1779,"0",0,0,0,"N","N","F","Bachelors","Blue Collar",43,"Commercial",15110,13,"SUV","N",0,0,"N",2,"Rural",13,0,12,73664,38
1781,"1",1680,0,0,"N","N","M","High School","Blue Collar",43,"Commercial",13270,1,"Minivan","Y",4740,2,"N",5,"Urban",6,221350,9,72702,45
1783,"1",4252,0,1,"N","Y","M","Bachelors","Professional",45,"Private",12620,1,"SUV","Y",34151,2,"Y",3,"Urban",1,269614,15,68063,62
1785,"0",0,0,1,"N","Y","F","High School","Blue Collar",19,"Commercial",22450,6,"Pickup","N",0,0,"N",0,"Urban",1,210356,12,67776,33
1788,"0",0,0,0,"N","N","M","Bachelors","Professional",54,"Private",15720,12,"Minivan","N",0,0,"N",0,"Urban",11,0,13,89250,53
1789,"0",0,0,0,"N","N","M","Masters","Professional",16,"Commercial",20420,9,"Van","Y",31127,2,"N",0,"Urban",13,0,13,66745,40
