"target_flag","kidsdriv","homekids","parent1","mstatus","sex","education","travtime","car_use","bluebook","tif","car_type","red_car","oldclaim","clm_freq","revoked","mvr_pts","urbanicity","car_age","yoj","income","age","job"
"0",2,2,"N","Y","F","High School",46,"Private",13840,6,"SUV","N",0,0,"N",0,"Rural",1,0,8014,39,"not_white_collar"
"1",0,1,"N","Y","F","High School",49,"Private",4800,1,"SUV","N",0,0,"N",0,"Urban",1,11,13812,33,"not_white_collar"
"0",0,0,"N","Y","F","Bachelors",25,"Private",14890,12,"SUV","N",0,0,"Y",0,"Urban",14,11,90295,37,"not_white_collar"
"0",0,0,"N","Y","M","Masters",56,"Private",14740,1,"Minivan","N",5519,1,"N",4,"Urban",15,14,121900,51,"white_collar"
"0",1,2,"Y","N","M","Masters",32,"Private",18390,11,"Minivan","Y",0,0,"N",1,"Urban",21,5,71424,35,"white_collar"
"0",0,0,"N","Y","M","Masters",39,"Private",15080,7,"Minivan","N",0,0,"N",3,"Urban",10,12,97821,38,"not_white_collar"
"0",0,0,"N","N","M","High School",39,"Commercial",20350,1,"Van","Y",0,0,"N",0,"Rural",8,15,24503,48,"not_white_collar"
"1",0,0,"N","N","M","High School",50,"Private",5600,1,"Minivan","N",41669,3,"Y",1,"Urban",1,9,18939,41,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",38,"Private",5960,7,"Pickup","Y",0,0,"Y",1,"Urban",17,13,102872,44,"white_collar"
"1",0,2,"Y","N","F","High School",28,"Private",10120,1,"SUV","N",3928,2,"N",1,"Urban",8,0,0,32,"not_white_collar"
"0",0,0,"N","Y","M","High School",37,"Private",4000,1,"Minivan","Y",4920,1,"N",3,"Rural",1,0,0,25,"not_white_collar"
"1",0,0,"N","Y","F","High School",29,"Commercial",6300,1,"SUV","N",0,0,"Y",0,"Urban",12,12,30377,48,"not_white_collar"
"0",0,3,"N","Y","M","High School",5,"Private",15500,1,"Minivan","Y",6826,2,"N",7,"Urban",1,15,7585,36,"not_white_collar"
"0",1,2,"N","Y","F","Bachelors",74,"Private",11710,4,"Sports Car","N",0,0,"N",0,"Rural",11,15,44224,41,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",5,"Commercial",24950,1,"Panel Truck","N",0,0,"N",0,"Urban",13,7,83550,43,"white_collar"
"0",0,0,"N","N","M","High School",42,"Private",6400,6,"Minivan","N",0,0,"N",0,"Rural",6,6,8252,49,"not_white_collar"
"1",0,2,"Y","N","F","Bachelors",43,"Private",26520,7,"Sports Car","N",0,0,"N",0,"Urban",13,12,106722,30,"not_white_collar"
"1",2,3,"N","Y","F","High School",43,"Private",26710,17,"Pickup","N",0,0,"N",0,"Urban",7,14,12284,43,"not_white_collar"
"0",0,0,"N","Y","F","High School",55,"Commercial",20160,1,"Minivan","N",7888,2,"N",0,"Urban",1,13,92182,52,"not_white_collar"
"0",0,2,"N","Y","M","High School",54,"Private",9210,10,"Pickup","N",0,0,"N",0,"Urban",7,10,49299,35,"not_white_collar"
"1",2,2,"Y","N","F","High School",37,"Commercial",9420,6,"Sports Car","N",5858,2,"N",2,"Urban",1,8,57379,42,"not_white_collar"
"1",0,2,"Y","N","F","High School",35,"Private",11830,4,"SUV","N",7645,2,"N",1,"Urban",1,13,33809,41,"not_white_collar"
"0",0,0,"N","Y","F","Masters",5,"Private",17940,6,"Minivan","N",0,0,"N",0,"Urban",10,5,40264,46,"white_collar"
"0",0,4,"Y","N","M","High School",58,"Commercial",3900,14,"Minivan","Y",0,0,"N",3,"Rural",6,0,0,24,"not_white_collar"
"1",1,2,"N","Y","F","Masters",51,"Private",25750,1,"SUV","N",7637,2,"N",3,"Urban",9,9,44661,42,"white_collar"
"0",0,0,"N","Y","M","Masters",24,"Private",15950,7,"Minivan","N",0,0,"N",0,"Urban",15,12,78796,45,"white_collar"
"1",0,3,"Y","N","M","High School",53,"Private",6520,3,"Pickup","Y",0,0,"N",5,"Urban",1,10,27239,23,"not_white_collar"
"0",0,2,"N","Y","F","High School",42,"Private",11370,1,"Sports Car","N",0,0,"N",4,"Rural",5,9,591,37,"not_white_collar"
"0",0,2,"Y","N","M","Bachelors",19,"Private",28400,7,"Minivan","N",0,0,"N",0,"Urban",8,6,131148,45,"white_collar"
"0",0,0,"N","Y","F","PhD",43,"Private",16830,6,"SUV","N",0,0,"N",0,"Rural",13,0,0,65,"not_white_collar"
"0",0,3,"Y","N","M","PhD",11,"Commercial",31370,1,"Panel Truck","Y",0,0,"N",0,"Urban",20,14,227092,45,"not_white_collar"
"0",0,2,"N","Y","M","Masters",31,"Private",14830,6,"Minivan","Y",0,0,"N",0,"Urban",16,13,103093,45,"white_collar"
"0",0,0,"N","Y","M","Masters",30,"Private",16820,4,"Van","Y",0,0,"N",0,"Urban",12,9,107537,45,"white_collar"
"0",0,0,"N","Y","M","Masters",60,"Commercial",38340,4,"Panel Truck","N",0,0,"N",0,"Urban",16,12,87793,55,"not_white_collar"
"1",1,3,"N","Y","F","High School",26,"Private",22150,15,"SUV","N",3790,2,"N",0,"Urban",6,13,42891,42,"not_white_collar"
"1",0,0,"N","Y","F","Masters",42,"Private",12410,1,"SUV","N",0,0,"N",0,"Urban",14,12,66101,43,"white_collar"
"0",0,0,"N","Y","M","Masters",51,"Private",11550,10,"Pickup","Y",0,0,"N",0,"Urban",9,16,19394,54,"not_white_collar"
"0",0,0,"N","Y","F","Bachelors",5,"Private",6400,4,"SUV","N",0,0,"N",3,"Urban",11,16,70497,49,"white_collar"
"1",0,3,"N","Y","M","High School",40,"Private",17370,1,"Van","N",7081,3,"N",0,"Rural",9,11,28726,26,"not_white_collar"
"1",0,0,"N","N","M","High School",24,"Private",12770,1,"Minivan","Y",0,0,"N",0,"Urban",1,11,112687,30,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",52,"Commercial",28250,4,"Sports Car","Y",0,0,"N",0,"Rural",1,13,83937,59,"not_white_collar"
"0",0,2,"N","Y","F","High School",28,"Commercial",8700,4,"SUV","N",0,0,"N",0,"Rural",1,14,54109,33,"not_white_collar"
"0",0,2,"N","Y","F","Bachelors",23,"Private",24510,1,"Minivan","N",0,0,"N",0,"Urban",14,16,63479,45,"white_collar"
"0",0,3,"N","Y","M","High School",32,"Commercial",18400,6,"Van","N",0,0,"N",1,"Rural",2,16,32959,45,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",21,"Private",19960,10,"SUV","N",0,0,"N",0,"Urban",12,10,106944,39,"not_white_collar"
"0",0,0,"N","Y","F","Masters",10,"Private",7930,11,"SUV","N",2772,2,"N",3,"Urban",17,6,84736,44,"white_collar"
"1",0,0,"N","N","F","High School",51,"Commercial",13450,11,"Sports Car","N",30094,4,"Y",1,"Urban",4,14,63535,56,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",30,"Private",12710,10,"Minivan","N",0,0,"N",0,"Urban",6,7,62069,50,"not_white_collar"
"0",0,1,"N","Y","F","Bachelors",47,"Private",7210,4,"SUV","N",0,0,"N",0,"Urban",8,10,26119,31,"not_white_collar"
"0",0,0,"N","Y","M","Masters",16,"Private",16870,11,"Van","Y",0,0,"N",0,"Urban",14,7,93870,57,"not_white_collar"
"1",0,0,"N","N","F","PhD",40,"Commercial",20590,1,"Pickup","N",0,0,"N",5,"Urban",13,10,216985,57,"white_collar"
"0",0,0,"N","N","F","Masters",31,"Private",33400,6,"Minivan","N",0,0,"N",1,"Urban",10,11,54920,51,"white_collar"
"0",0,0,"N","Y","M","Bachelors",17,"Private",8550,4,"Pickup","Y",28274,2,"N",0,"Urban",11,13,66196,49,"white_collar"
"0",0,0,"N","Y","M","High School",66,"Private",21030,4,"Minivan","Y",8657,2,"N",2,"Urban",12,11,77501,47,"white_collar"
"0",0,2,"Y","N","F","Bachelors",23,"Private",21130,13,"Minivan","N",0,0,"N",0,"Urban",12,15,136334,38,"not_white_collar"
"0",0,0,"N","N","F","High School",18,"Private",27040,10,"SUV","N",2080,1,"N",3,"Urban",6,14,12280,70,"not_white_collar"
"0",0,0,"N","Y","F","Masters",18,"Private",41180,1,"Minivan","N",0,0,"N",0,"Urban",16,12,176037,53,"white_collar"
"1",0,0,"N","N","F","Masters",49,"Private",30580,1,"Sports Car","N",0,0,"N",0,"Rural",17,13,103555,58,"white_collar"
"1",0,0,"N","Y","M","High School",7,"Commercial",5480,1,"Pickup","Y",2904,2,"N",1,"Urban",1,13,33809,39,"not_white_collar"
"0",0,5,"N","Y","M","High School",24,"Private",4700,4,"Minivan","Y",0,0,"N",0,"Urban",8,0,0,32,"not_white_collar"
"0",0,1,"Y","N","F","PhD",40,"Private",23340,9,"Pickup","N",0,0,"N",5,"Urban",22,9,67175,37,"white_collar"
"1",0,0,"N","N","F","High School",24,"Private",5540,4,"Sports Car","N",0,0,"Y",1,"Urban",1,9,40408,48,"not_white_collar"
"0",0,0,"N","Y","F","Masters",25,"Private",19720,4,"SUV","N",0,0,"Y",3,"Urban",13,11,24447,37,"white_collar"
"0",0,1,"N","Y","F","PhD",40,"Private",13050,6,"Sports Car","N",45337,1,"Y",3,"Urban",18,16,35794,44,"not_white_collar"
"0",0,0,"N","Y","F","PhD",23,"Commercial",38120,1,"Panel Truck","N",0,0,"N",2,"Urban",16,12,143716,47,"not_white_collar"
"0",0,2,"N","Y","F","Bachelors",24,"Private",13210,10,"SUV","N",0,0,"N",2,"Urban",10,13,72727,45,"white_collar"
"0",0,0,"N","Y","M","PhD",22,"Commercial",25520,10,"Panel Truck","N",0,0,"N",1,"Urban",14,12,112685,54,"not_white_collar"
"0",0,0,"N","N","F","PhD",50,"Commercial",6500,1,"Pickup","N",0,0,"N",3,"Urban",16,12,227493,50,"not_white_collar"
"0",0,0,"N","Y","F","High School",22,"Private",7820,17,"SUV","N",8752,2,"N",0,"Urban",1,11,63239,47,"not_white_collar"
"0",0,2,"Y","N","M","Masters",26,"Private",21950,1,"Van","N",5477,3,"N",4,"Urban",9,13,26840,39,"white_collar"
"0",0,0,"N","Y","M","Masters",49,"Private",14300,10,"Minivan","Y",0,0,"Y",0,"Urban",11,11,87967,40,"white_collar"
"0",0,2,"Y","N","M","Masters",36,"Commercial",28670,1,"Panel Truck","Y",0,0,"N",1,"Rural",17,9,100355,38,"not_white_collar"
"1",0,0,"N","Y","F","High School",30,"Private",11750,7,"Sports Car","N",0,0,"N",3,"Urban",7,0,0,51,"not_white_collar"
"0",0,2,"N","Y","M","PhD",26,"Private",11740,1,"Pickup","N",0,0,"N",1,"Urban",20,9,150318,41,"white_collar"
"0",0,0,"N","Y","M","Bachelors",88,"Private",22420,4,"Van","Y",0,0,"N",0,"Urban",1,13,86647,58,"white_collar"
"0",0,0,"N","N","F","Masters",18,"Private",15480,6,"SUV","N",0,0,"N",0,"Rural",14,10,70008,54,"white_collar"
"1",0,0,"N","N","M","High School",36,"Commercial",6200,1,"Pickup","Y",9136,4,"N",2,"Urban",4,5,68602,47,"not_white_collar"
"0",0,3,"Y","N","F","Bachelors",11,"Commercial",1500,1,"SUV","N",3165,3,"N",1,"Urban",6,8,62116,29,"not_white_collar"
"0",0,0,"N","N","F","High School",71,"Commercial",13790,1,"SUV","N",0,0,"N",0,"Urban",1,11,72930,50,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",45,"Private",15520,10,"Minivan","Y",0,0,"N",0,"Urban",11,3,16717,46,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",18,"Commercial",6610,1,"Pickup","Y",3825,2,"Y",1,"Rural",1,0,0,41,"not_white_collar"
"0",1,3,"N","Y","M","Bachelors",26,"Private",19750,9,"Van","N",0,0,"N",0,"Rural",7,10,40564,41,"white_collar"
"0",0,1,"N","Y","M","Bachelors",42,"Commercial",13030,6,"Minivan","N",1699,1,"N",6,"Urban",7,12,69350,46,"not_white_collar"
"0",0,0,"N","Y","M","Masters",48,"Private",10190,6,"Minivan","N",0,0,"N",0,"Urban",16,11,99292,49,"white_collar"
"0",0,0,"N","N","M","PhD",27,"Private",18820,1,"Van","N",0,0,"N",0,"Urban",6,13,173218,53,"white_collar"
"0",0,0,"N","Y","F","Bachelors",45,"Private",20320,6,"SUV","N",0,0,"N",5,"Urban",13,14,54340,46,"not_white_collar"
"0",1,1,"Y","N","F","Bachelors",37,"Private",5700,6,"SUV","N",1775,1,"N",2,"Urban",9,13,49120,42,"not_white_collar"
"0",0,2,"N","Y","F","High School",22,"Private",10500,1,"SUV","N",0,0,"N",3,"Urban",1,12,26074,38,"not_white_collar"
"1",0,0,"N","Y","M","High School",16,"Commercial",6720,1,"Pickup","N",3029,2,"N",0,"Urban",6,0,0,51,"not_white_collar"
"0",0,1,"N","Y","M","Masters",10,"Commercial",11710,9,"Pickup","Y",0,0,"N",0,"Rural",11,14,18306,57,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",39,"Commercial",15200,1,"Minivan","Y",0,0,"N",0,"Rural",1,13,17424,53,"not_white_collar"
"1",0,3,"Y","N","F","Masters",9,"Private",10750,1,"SUV","N",0,0,"N",3,"Urban",16,16,52475,40,"white_collar"
"0",0,0,"N","N","M","Masters",58,"Commercial",21230,6,"Van","Y",0,0,"Y",1,"Urban",18,10,157263,40,"not_white_collar"
"1",0,0,"N","Y","M","Masters",41,"Private",11810,1,"SUV","Y",0,0,"N",0,"Urban",15,16,103109,62,"white_collar"
"0",0,0,"N","N","F","Bachelors",19,"Private",19200,14,"SUV","N",5184,2,"N",4,"Urban",7,11,92214,47,"not_white_collar"
"0",0,0,"N","Y","M","Masters",39,"Commercial",33640,4,"Panel Truck","N",37876,2,"N",0,"Urban",14,13,63553,46,"not_white_collar"
"1",0,0,"N","Y","F","High School",35,"Private",14500,1,"SUV","N",9063,3,"N",6,"Urban",9,0,0,45,"not_white_collar"
"0",0,0,"N","N","F","High School",32,"Private",24510,4,"Minivan","N",0,0,"N",0,"Urban",9,6,98997,39,"white_collar"
"0",0,2,"N","Y","F","High School",23,"Private",13410,7,"SUV","N",0,0,"N",1,"Urban",8,14,27446,35,"not_white_collar"
"0",0,0,"N","N","F","High School",21,"Commercial",20150,4,"Pickup","N",0,0,"N",1,"Rural",1,12,37846,45,"not_white_collar"
"0",0,0,"N","Y","F","Masters",29,"Private",17220,4,"Sports Car","N",0,0,"N",1,"Urban",14,10,75580,49,"white_collar"
"1",0,1,"N","Y","F","High School",13,"Commercial",2330,10,"Sports Car","N",0,0,"N",4,"Urban",7,12,8276,35,"not_white_collar"
"0",0,0,"N","Y","F","PhD",46,"Private",15570,19,"SUV","N",0,0,"N",3,"Urban",16,15,130241,54,"white_collar"
"0",0,0,"N","Y","F","Bachelors",33,"Private",31830,1,"Minivan","N",0,0,"N",0,"Rural",11,12,88865,42,"white_collar"
"0",0,0,"N","N","M","Masters",31,"Commercial",6500,1,"Pickup","N",6657,2,"N",3,"Urban",16,11,104831,50,"white_collar"
"0",0,0,"N","Y","F","Bachelors",39,"Private",13130,6,"Sports Car","N",0,0,"N",1,"Rural",13,0,0,56,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",21,"Private",28710,4,"Minivan","N",0,0,"N",0,"Urban",8,12,95076,41,"white_collar"
"0",0,0,"N","Y","F","High School",44,"Commercial",1500,4,"SUV","N",1015,2,"N",0,"Urban",4,12,109098,42,"not_white_collar"
"0",0,0,"N","N","F","High School",33,"Private",28610,6,"Minivan","N",6936,2,"N",2,"Urban",1,11,105299,48,"not_white_collar"
"0",0,4,"N","Y","M","Bachelors",71,"Commercial",23060,1,"Panel Truck","N",0,0,"N",3,"Rural",6,13,166855,27,"white_collar"
"0",0,0,"N","N","M","High School",55,"Commercial",3600,10,"Minivan","Y",3231,3,"N",7,"Rural",1,0,0,21,"not_white_collar"
"0",2,3,"N","Y","F","High School",27,"Private",16840,1,"SUV","N",0,0,"N",0,"Rural",1,0,0,41,"not_white_collar"
"0",0,0,"N","N","F","PhD",46,"Private",17520,9,"SUV","N",7665,4,"N",2,"Urban",19,0,0,49,"not_white_collar"
"0",0,3,"Y","N","F","High School",5,"Private",20640,6,"Minivan","N",0,0,"N",0,"Urban",12,12,78062,25,"white_collar"
"0",0,0,"N","N","M","High School",36,"Commercial",11830,1,"Pickup","N",0,0,"N",2,"Rural",1,8,61322,42,"not_white_collar"
"0",0,0,"N","N","M","Masters",40,"Private",19580,6,"Van","N",0,0,"Y",0,"Urban",17,11,97054,42,"white_collar"
"1",0,0,"N","N","F","Bachelors",29,"Commercial",9480,4,"Sports Car","N",0,0,"N",1,"Urban",7,10,58453,42,"not_white_collar"
"1",1,4,"Y","N","F","PhD",46,"Commercial",21520,11,"Pickup","N",4082,2,"N",4,"Urban",17,8,175783,41,"not_white_collar"
"0",0,0,"N","Y","F","Masters",23,"Private",12030,1,"Sports Car","N",0,0,"N",1,"Urban",12,11,63180,42,"white_collar"
"0",0,2,"N","Y","M","High School",40,"Private",12260,7,"Minivan","N",3134,1,"N",3,"Urban",11,9,37523,41,"not_white_collar"
"0",0,2,"N","Y","F","Bachelors",5,"Private",16390,11,"SUV","N",34941,2,"N",0,"Urban",6,8,73897,37,"not_white_collar"
"1",0,1,"N","Y","M","High School",21,"Private",4500,1,"Pickup","N",754,1,"N",0,"Urban",7,0,0,30,"not_white_collar"
"0",0,0,"N","Y","M","PhD",28,"Private",17530,1,"Minivan","N",0,0,"Y",1,"Urban",13,14,135116,52,"not_white_collar"
"0",0,0,"N","Y","M","High School",48,"Commercial",18050,3,"Van","N",46625,3,"N",4,"Urban",1,13,36605,50,"not_white_collar"
"1",0,3,"N","Y","F","High School",34,"Private",6890,1,"Sports Car","N",36000,4,"Y",1,"Urban",4,14,47217,32,"not_white_collar"
"0",0,0,"N","N","F","High School",16,"Private",14910,10,"SUV","N",0,0,"N",1,"Rural",12,12,33809,50,"not_white_collar"
"0",0,1,"N","Y","F","High School",39,"Commercial",11330,4,"Sports Car","N",35165,3,"Y",7,"Urban",4,0,0,27,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",46,"Commercial",36420,6,"Panel Truck","Y",2602,2,"N",3,"Urban",8,11,121391,36,"not_white_collar"
"0",0,0,"N","Y","F","High School",57,"Private",25940,10,"SUV","N",0,0,"N",0,"Rural",6,0,0,46,"not_white_collar"
"0",0,0,"N","Y","F","High School",33,"Private",17970,10,"SUV","N",0,0,"N",0,"Rural",1,11,30071,36,"not_white_collar"
"0",0,0,"N","N","F","Masters",17,"Private",38940,1,"Van","N",0,0,"N",3,"Urban",20,11,204285,49,"white_collar"
"1",0,2,"Y","N","M","Bachelors",13,"Private",18130,3,"Van","Y",0,0,"N",2,"Urban",10,11,68171,42,"white_collar"
"0",0,0,"N","Y","F","High School",30,"Private",23750,5,"Sports Car","N",0,0,"N",4,"Urban",10,15,32824,63,"not_white_collar"
"1",0,0,"N","Y","M","High School",60,"Private",7900,6,"Sports Car","Y",23432,2,"Y",9,"Urban",8,0,0,64,"not_white_collar"
"1",0,2,"N","Y","F","Bachelors",21,"Private",5000,6,"Sports Car","N",4477,1,"N",0,"Urban",13,0,0,35,"not_white_collar"
"0",0,0,"N","Y","M","Masters",25,"Private",14010,10,"Minivan","Y",0,0,"Y",0,"Urban",18,13,78119,47,"not_white_collar"
"0",0,0,"N","Y","M","Masters",23,"Private",17200,1,"Van","N",6739,2,"N",5,"Urban",20,13,99985,57,"white_collar"
"1",0,3,"Y","N","F","High School",12,"Commercial",6720,1,"Sports Car","N",52445,3,"Y",5,"Urban",6,0,0,29,"not_white_collar"
"0",0,0,"N","Y","M","Masters",7,"Private",6100,1,"Minivan","Y",0,0,"N",0,"Urban",15,9,107006,46,"not_white_collar"
"0",0,2,"N","Y","M","High School",26,"Private",20570,4,"Van","N",0,0,"N",5,"Urban",5,14,66376,37,"not_white_collar"
"1",1,2,"Y","N","F","High School",35,"Private",23630,1,"Minivan","N",10612,3,"N",2,"Urban",8,0,0,56,"not_white_collar"
"0",0,0,"N","Y","M","Masters",66,"Private",12850,7,"Pickup","Y",0,0,"N",0,"Rural",11,14,52529,61,"white_collar"
"0",2,2,"N","Y","M","Bachelors",50,"Private",7730,10,"Minivan","Y",8091,2,"N",4,"Urban",1,13,92000,39,"white_collar"
"0",1,1,"N","Y","M","High School",39,"Private",14590,1,"Minivan","Y",42820,2,"Y",7,"Urban",9,7,130882,42,"not_white_collar"
"0",0,1,"Y","N","M","High School",45,"Private",16150,1,"Minivan","N",5618,1,"N",8,"Urban",9,13,36708,29,"white_collar"
"0",0,0,"N","N","F","High School",42,"Commercial",31120,1,"Minivan","N",0,0,"N",0,"Rural",6,9,65506,51,"not_white_collar"
"0",0,0,"N","N","F","Masters",38,"Private",10450,4,"Sports Car","N",0,0,"N",0,"Urban",19,6,89547,49,"white_collar"
"0",0,0,"N","Y","M","Masters",26,"Private",20280,4,"Van","Y",0,0,"N",1,"Urban",14,13,79720,45,"white_collar"
"0",0,0,"N","Y","F","Masters",31,"Private",26780,7,"Minivan","N",0,0,"N",0,"Urban",12,14,131658,58,"white_collar"
"0",0,0,"N","Y","F","Masters",13,"Private",8870,3,"Sports Car","N",0,0,"Y",6,"Urban",11,13,73668,50,"white_collar"
"0",0,3,"N","Y","F","High School",24,"Private",6820,10,"SUV","N",0,0,"N",0,"Rural",1,14,5628,35,"not_white_collar"
"1",0,1,"N","Y","F","High School",38,"Private",8620,6,"SUV","N",5399,2,"N",4,"Urban",1,11,32188,39,"white_collar"
"0",0,0,"N","Y","M","Bachelors",49,"Commercial",22660,3,"Panel Truck","Y",1371,1,"N",5,"Urban",7,12,97671,37,"white_collar"
"0",0,0,"N","Y","M","High School",59,"Private",1500,1,"Minivan","Y",23756,2,"Y",3,"Rural",6,12,43293,55,"not_white_collar"
"0",0,0,"N","Y","M","Masters",20,"Commercial",24750,4,"Panel Truck","Y",0,0,"N",0,"Urban",17,12,83090,55,"not_white_collar"
"0",0,0,"N","Y","M","High School",5,"Private",15730,3,"Minivan","Y",0,0,"N",3,"Urban",5,3,27546,54,"not_white_collar"
"1",1,1,"Y","N","F","Bachelors",37,"Private",10440,1,"SUV","N",0,0,"N",0,"Urban",9,10,49120,42,"not_white_collar"
"1",0,1,"Y","N","M","Masters",61,"Commercial",22690,10,"Panel Truck","N",4940,2,"N",3,"Urban",8,10,59197,45,"white_collar"
"0",0,2,"N","Y","F","PhD",35,"Private",24740,6,"Pickup","N",0,0,"N",2,"Urban",14,11,188428,44,"white_collar"
"0",0,2,"Y","N","F","Masters",23,"Commercial",6000,17,"Sports Car","N",52068,1,"N",4,"Urban",20,0,0,45,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",5,"Private",13000,6,"Minivan","Y",0,0,"N",1,"Urban",7,12,64183,47,"white_collar"
"1",0,0,"N","Y","M","High School",40,"Commercial",14610,7,"Minivan","Y",0,0,"N",0,"Urban",1,16,92117,39,"not_white_collar"
"0",0,0,"N","N","F","PhD",29,"Private",28540,10,"Pickup","N",0,0,"N",4,"Urban",10,10,154985,46,"not_white_collar"
"0",0,0,"N","N","M","High School",13,"Commercial",6200,10,"Pickup","N",0,0,"N",2,"Rural",9,7,35398,48,"not_white_collar"
"0",0,0,"N","Y","F","High School",32,"Private",13250,9,"SUV","N",0,0,"Y",0,"Urban",1,13,23596,47,"not_white_collar"
"0",0,4,"N","Y","F","High School",38,"Private",12770,7,"Minivan","N",0,0,"N",0,"Rural",1,8,29622,41,"not_white_collar"
"0",0,0,"N","Y","M","Masters",36,"Private",14750,13,"Minivan","Y",0,0,"N",0,"Urban",21,14,75468,57,"white_collar"
"0",0,0,"N","Y","F","Masters",37,"Private",14460,10,"SUV","N",5903,3,"N",0,"Urban",8,10,79059,29,"not_white_collar"
"1",0,0,"N","N","M","High School",30,"Commercial",8700,6,"Pickup","N",33030,2,"Y",0,"Urban",1,10,55242,37,"not_white_collar"
"0",0,0,"N","N","M","Masters",18,"Commercial",21330,4,"Van","N",5632,3,"N",5,"Urban",18,10,98743,44,"white_collar"
"0",0,1,"N","Y","F","Masters",17,"Private",16780,4,"SUV","N",0,0,"N",1,"Urban",15,13,67171,33,"white_collar"
"0",0,0,"N","Y","F","High School",34,"Commercial",26890,1,"Pickup","N",0,0,"N",3,"Urban",10,0,0,55,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",46,"Private",9220,3,"SUV","N",2657,2,"N",0,"Urban",7,10,77214,50,"white_collar"
"1",1,2,"Y","N","M","High School",57,"Commercial",6000,1,"Minivan","Y",0,0,"N",0,"Urban",1,14,28731,45,"not_white_collar"
"0",0,0,"N","N","M","High School",40,"Private",8080,1,"Pickup","N",969,2,"N",3,"Urban",7,7,16253,52,"not_white_collar"
"0",0,2,"Y","N","F","Bachelors",33,"Private",15670,12,"SUV","N",30571,3,"Y",0,"Urban",9,13,109683,32,"not_white_collar"
"0",0,1,"Y","N","F","Masters",37,"Private",27310,4,"Minivan","N",0,0,"N",0,"Urban",16,13,93925,39,"white_collar"
"0",0,1,"Y","N","F","High School",52,"Commercial",16210,17,"SUV","N",0,0,"N",1,"Rural",6,11,51655,45,"not_white_collar"
"0",0,0,"N","Y","F","High School",64,"Private",10740,10,"SUV","N",0,0,"N",1,"Urban",13,9,47217,38,"white_collar"
"0",1,3,"N","Y","F","Bachelors",32,"Private",23420,8,"Sports Car","N",5115,1,"N",0,"Rural",1,13,48738,39,"not_white_collar"
"1",0,4,"N","Y","M","Bachelors",13,"Commercial",5850,1,"Pickup","Y",12269,1,"Y",0,"Urban",12,10,10032,28,"not_white_collar"
"0",0,1,"N","Y","F","High School",47,"Private",12000,7,"SUV","N",7611,1,"N",3,"Urban",5,9,44386,26,"not_white_collar"
"0",3,3,"N","Y","F","Masters",10,"Commercial",44270,13,"Van","N",0,0,"N",4,"Urban",9,14,128895,41,"white_collar"
"1",2,2,"N","Y","F","Masters",32,"Commercial",21880,6,"Pickup","N",6120,2,"N",6,"Urban",18,16,109210,59,"not_white_collar"
"1",0,0,"N","N","M","High School",43,"Commercial",15080,6,"Minivan","N",9575,1,"N",5,"Urban",6,11,38141,59,"not_white_collar"
"1",0,0,"N","N","F","PhD",31,"Private",8590,6,"Sports Car","N",3175,2,"N",4,"Urban",10,10,9902,61,"not_white_collar"
"0",0,0,"N","Y","F","Masters",35,"Private",35570,10,"Van","N",0,0,"N",1,"Urban",10,13,99251,52,"white_collar"
